1,0.09521,-0.03711,1.05005,-4.45802,-43.02290,1.83206
2,0.09473,-0.03857,0.96045,-4.64122,-43.75573,1.64885
3,0.11084,-0.03540,0.94556,-4.70229,-43.41985,1.52672
4,0.09229,-0.05078,1.04858,-4.64122,-43.02290,1.38931
5,0.11035,-0.02856,0.90869,-4.18321,-43.22137,1.29771
6,0.11426,-0.03320,1.01733,-4.68702,-43.60305,1.58779
7,0.09717,-0.05444,1.04468,-4.74809,-43.60305,1.74046
8,0.11646,-0.04150,0.96777,-4.56489,-43.38931,1.34351
9,0.10669,-0.04956,0.92163,-5.09924,-43.69466,1.95420
10,0.11743,-0.03979,0.89209,-4.85496,-43.74046,1.84733
11,0.10815,-0.05859,0.96851,-4.77863,-43.38931,1.69466
12,0.08350,-0.04199,0.99316,-4.10687,-42.65649,1.80153
13,0.12012,-0.04395,0.88794,-4.91603,-43.78626,1.52672
14,0.09839,-0.04053,0.96680,-4.64122,-43.09924,1.87786
15,0.09766,-0.05396,0.95654,-4.30534,-42.67176,1.80153
16,0.11694,-0.03687,0.89795,-4.59542,-42.88550,1.43511
17,0.10083,-0.05762,0.97144,-4.71756,-43.67939,1.46565
18,0.12476,-0.04053,0.92676,-4.71756,-43.14504,1.28244
19,0.10278,-0.03979,0.98535,-4.25954,-43.17557,1.51145
20,0.09766,-0.04663,0.93628,-4.54962,-43.58779,1.19084
21,0.11011,-0.05225,0.92407,-5.12977,-43.54198,1.23664
22,0.09668,-0.07202,0.93701,-4.27481,-42.77863,1.11450
23,0.11523,-0.07324,0.80591,-4.48855,-42.97710,1.11450
24,0.11670,-0.04712,0.92163,-5.09924,-44.12214,1.41985
25,0.10205,-0.05029,0.93164,-4.88550,-43.55725,1.72519
26,0.09619,-0.03369,1.06323,-4.58015,-42.80916,1.74046
27,0.10840,-0.03638,0.95947,-4.44275,-43.09924,1.34351
28,0.11499,-0.06006,0.95337,-4.74809,-43.89313,1.60305
29,0.10132,-0.05273,1.00073,-4.33588,-43.19084,1.31298
30,0.09375,-0.04956,0.98486,-4.30534,-42.93130,1.67939
31,0.11938,-0.04443,0.89429,-5.06870,-43.43512,1.70992
32,0.11328,-0.05005,0.97388,-4.82443,-43.41985,1.63359
33,0.10693,-0.05640,0.97754,-4.30534,-43.31298,1.52672
34,0.08862,-0.03711,1.02148,-4.94656,-43.40458,1.12977
35,0.12012,-0.02344,0.90332,-4.83969,-43.72519,1.43511
36,0.10498,-0.04663,0.96313,-4.47328,-43.61832,1.57252
37,0.09351,-0.04736,0.96631,-4.68702,-42.97710,1.66412
