1,0.09766,0.04810,0.93848,-5.05344,-43.20611,1.05344
2,0.11646,-0.06860,1.00220,-4.32061,-43.83206,2.18321
3,0.16626,0.02539,0.86548,-5.41985,-43.67939,1.40458
4,0.10645,-0.05566,0.97827,-4.36641,-43.75573,2.04580
5,0.16211,0.08667,0.91626,-5.02290,-43.05344,1.52672
6,0.10913,-0.07422,0.90918,-4.22901,-43.00763,2.00000
7,-0.00952,0.00171,0.87891,-5.25191,-44.07634,1.83206
8,0.11694,-0.18188,0.89624,-5.14504,-42.15267,1.48092
9,0.11377,-0.09814,0.99536,-3.58779,-45.03817,1.28244
10,0.19580,0.14453,0.92017,-5.51145,-43.16031,1.29771
11,0.13696,-0.10767,1.01147,-4.65649,-42.45802,2.85496
12,-0.00708,-0.17114,0.93921,-4.04580,-45.20611,3.49618
13,0.19116,0.11450,0.88647,-5.29771,-42.65649,2.59542
14,0.11597,-0.14990,1.15625,-4.67176,-42.13741,-0.38168
15,-0.01562,-0.19434,0.89355,-3.26718,-45.06870,0.54962
16,0.19116,0.47461,0.91382,-5.02290,-43.26717,2.42748
17,0.18921,-0.05127,0.92749,-5.22137,-40.00000,0.67176
18,0.15503,-0.31372,0.95020,-4.32061,-43.96947,-0.62595
19,-0.06812,-0.25879,0.96143,-4.50382,-47.46565,0.93130
20,0.03955,0.44385,1.11768,-3.77099,-43.38931,3.64885
21,0.24023,0.24854,0.75195,-5.52672,-41.17557,0.68702
22,0.25854,-0.33618,0.98389,-5.28244,-39.90840,-2.96183
23,0.07129,-0.48975,1.06030,-4.15267,-43.25191,-0.07634
24,-0.13940,-0.29102,1.02686,-3.34351,-47.06870,1.14504
25,-0.09058,0.21167,1.19946,-3.06870,-46.45802,2.45802
26,0.17700,0.74731,0.87744,-5.43511,-45.54198,4.73282
27,0.26709,0.61328,0.62842,-5.67939,-43.28244,2.39695
28,0.34204,0.06641,0.78784,-5.72519,-39.28244,-0.24427
29,0.40405,-0.37573,1.12939,-6.48855,-38.24427,-2.18321
30,0.26733,-0.62134,1.04370,-5.80153,-40.77863,0.06107
31,-0.04736,-0.68262,0.89697,-5.14504,-46.19847,1.41985
32,-0.22925,-0.51880,0.85156,-3.06870,-48.58015,-0.67176
33,-0.25903,-0.18896,1.07690,-3.49618,-47.96947,-0.99237
34,-0.14404,0.12280,1.04272,-2.54962,-48.39695,1.23664
35,-0.13062,0.45239,1.16602,-3.34351,-47.49618,2.93130
36,0.00391,0.76074,0.74316,-3.57252,-46.94656,5.51145
37,0.16406,0.84277,0.64404,-4.90076,-46.58015,4.32061
38,0.07861,0.82495,0.63647,-5.74046,-44.45802,2.80916
39,0.19287,0.84766,0.73267,-5.38931,-42.18320,3.61832
40,0.32031,0.75244,0.74976,-5.25191,-39.23664,-0.06107
41,0.42065,0.56592,0.99194,-5.28244,-36.59542,2.73282
42,0.54419,0.38184,1.25439,-6.09160,-34.12214,3.05344
43,0.65015,0.20312,1.40430,-5.29771,-32.10687,1.43511
44,0.76245,0.03760,1.22510,-6.38168,-31.17557,-0.97710
45,0.82715,-0.11938,0.97217,-9.17557,-32.29008,4.35115
46,0.79639,-0.25391,0.96167,-9.93893,-33.64885,-0.85496
47,0.71094,-0.36475,1.05176,-9.78626,-33.35878,1.60305
48,0.83984,0.05640,1.06519,-9.28244,-33.48092,-4.70229
49,0.83887,-0.05835,1.13647,-9.26718,-34.25954,4.56489
50,0.79883,-0.13525,1.11865,-9.52672,-35.31298,7.17557
51,0.75269,-0.21240,1.03149,-9.74046,-36.13741,11.12977
52,0.71436,-0.28540,0.90649,-10.01527,-37.29771,3.60305
53,0.68237,-0.36377,0.81763,-10.07634,-37.43512,-19.70992
54,0.65234,-0.44824,0.78540,-10.07634,-37.29771,-23.81679
55,0.61304,-0.51123,0.78223,-10.44275,-38.18320,22.53435
56,0.56714,-0.58667,0.77637,-10.45802,-38.30534,-5.29771
57,0.52051,-0.61084,0.83350,-10.45802,-37.61832,-0.96183
58,0.84253,-0.05469,0.92480,-9.92366,-36.50382,6.87023
59,0.84375,-0.11743,0.91284,-10.12214,-36.99237,-3.41985
60,0.82544,-0.15723,0.96729,-9.72519,-36.30534,7.22137
61,0.79468,-0.18799,1.04468,-9.55725,-35.61832,-8.50382
62,0.76318,-0.21216,1.07129,-9.45038,-34.65649,11.86260
63,0.73315,-0.23413,1.08374,-9.23664,-34.67176,-10.68702
64,0.72607,-0.27563,0.99780,-9.16031,-33.90840,15.63359
65,0.72314,-0.31958,0.87378,-8.96183,-33.81680,-13.41985
66,0.71753,-0.37695,0.80664,-10.00000,-35.05344,11.55725
67,0.69629,-0.42163,0.78540,-9.89313,-34.44275,10.22901
68,0.67334,-0.48779,0.82935,-9.70992,-34.12214,-21.05343
69,0.80737,0.03687,1.08350,-9.60305,-34.32061,-9.38931
70,0.82349,-0.03394,0.97559,-10.01527,-34.65649,19.08397
71,0.83008,-0.11548,0.92847,-10.32061,-35.20611,21.23664
72,0.82056,-0.20166,0.98828,-9.77099,-34.51908,7.78626
73,0.77661,-0.26514,1.05615,-10.04580,-34.38168,0.07634
74,0.73267,-0.33521,1.06055,-10.07634,-34.74809,4.03053
75,0.69043,-0.41162,0.91699,-10.19847,-35.20611,6.70229
